sale_id,day_id,pharmacy_id,product_id,volume_sold,sales_amount
29453,1537,65,99,3.33,67.87
29454,1537,108,94,1.12,24.34
29455,1537,52,87,3.55,78.74
29456,1538,68,95,0.74,16.41
29457,1538,65,86,6.18,134.29
29458,1538,113,83,4.08,83.15
29459,1539,70,94,0.18,3.91
29460,1539,50,99,4.76,97.01
29461,1539,2,81,2.06,40.15
29462,1540,100,93,1.07,22.77
29463,1540,110,93,0.13,2.77
29464,1540,88,97,2.8,54.57
29465,1541,9,97,0.65,12.67
29466,1541,63,86,3.3,71.71
29467,1541,7,99,0.05,1.02
29468,1542,94,90,0.05,1.0
29469,1542,48,86,3.74,81.27
29470,1542,70,86,4.21,91.48
29471,1543,49,89,0.13,2.53
29472,1543,65,91,5.73,116.78
29473,1543,55,81,1.14,22.22
29474,1544,100,98,3.25,64.81
29475,1544,87,83,5.46,111.27
29476,1544,77,95,0.29,6.43
29477,1545,21,85,11.97,254.72
29478,1545,13,90,1.07,21.34
29479,1545,79,100,1.96,40.83
29480,1546,78,95,0.21,4.66
29481,1546,2,95,11.31,250.86
29482,1546,16,87,2.48,55.01
29483,1547,72,82,5.37,107.08
29484,1547,68,82,12.24,244.07
29485,1547,34,87,5.39,119.55
29486,1548,93,98,1.99,39.68
29487,1548,80,81,0.04,0.78
29488,1548,118,98,2.97,59.22
29489,1549,114,92,2.34,48.74
29490,1549,33,89,25.42,495.44
29491,1549,59,97,5.24,102.13
29492,1550,74,98,2.88,57.43
29493,1550,105,82,2.66,53.04
29494,1550,115,89,2.46,47.95
29495,1551,32,98,2.26,45.06
29496,1551,33,87,2.26,50.13
29497,1551,116,94,14.48,314.65
29498,1552,70,91,0.35,7.13
29499,1552,118,93,5.38,114.49
29500,1552,118,95,25.27,560.49
29501,1553,50,85,5.3,112.78
29502,1553,24,82,1.39,27.72
29503,1553,28,84,3.31,68.95
29504,1554,86,83,3.96,80.7
29505,1554,89,97,0.32,6.24
29506,1554,55,81,4.72,91.99
29507,1555,96,94,4.08,88.66
29508,1555,39,94,11.85,257.5
29509,1555,41,82,0.07,1.4
29510,1556,114,100,8.64,179.97
29511,1556,61,99,4.29,87.43
29512,1556,29,90,0.07,1.4
29513,1557,68,81,2.44,47.56
29514,1557,93,96,0.34,6.47
29515,1557,2,98,1.22,24.33
29516,1558,57,87,0.0,0.0
29517,1559,23,97,1.27,24.75
29518,1559,91,91,1.88,38.31
29519,1559,57,88,2.85,54.26
29520,1560,17,84,5.26,109.57
29521,1560,95,94,9.51,206.65
29522,1560,68,97,3.23,62.95
29523,1561,3,96,3.8,72.35
29524,1561,115,90,7.24,144.37
29525,1561,43,83,0.96,19.56
29526,1562,63,91,2.47,50.34
29527,1562,82,98,3.64,72.58
29528,1562,31,84,2.89,60.2
29529,1563,26,95,3.61,80.07
29530,1563,37,83,8.16,166.3
29531,1563,16,86,0.23,5.0
29532,1564,86,96,0.74,14.09
29533,1564,50,91,1.22,24.86
29534,1564,35,85,0.04,0.85
29535,1565,77,96,1.11,21.13
29536,1565,36,100,1.66,34.58
29537,1565,32,89,2.23,43.46
29538,1566,107,87,0.19,4.21
29539,1566,64,84,7.34,152.89
29540,1566,21,98,1.47,29.31
29541,1567,29,95,2.84,62.99
29542,1567,46,82,1.8,35.89
29543,1567,62,100,5.36,111.65
29544,1568,56,94,2.7,58.67
29545,1568,5,85,0.93,19.79
29546,1568,40,97,1.37,26.7
29547,1569,118,81,1.04,20.27
29548,1569,67,95,1.16,25.73
29549,1569,92,89,0.8,15.59
29550,1570,33,93,6.51,138.53
29551,1570,98,81,2.37,46.19
29552,1570,43,84,1.12,23.33
29553,1571,58,95,0.87,19.3
29554,1571,53,90,3.61,71.98
29555,1571,18,93,2.52,53.63
29556,1572,77,84,1.0,20.83
29557,1572,90,100,5.81,121.02
29558,1572,66,96,0.19,3.62
29559,1573,108,91,1.15,23.44
29560,1573,44,94,3.07,66.71
29561,1573,41,85,2.78,59.16
29562,1574,85,91,0.4,8.15
29563,1574,20,90,4.66,92.92
29564,1574,43,89,3.94,76.79
29565,1575,101,98,2.3,45.86
29566,1575,52,94,2.57,55.85
29567,1575,23,95,3.13,69.42
29568,1576,23,100,0.9,18.75
29569,1576,78,99,3.76,76.63
29570,1576,60,82,3.34,66.6
29571,1577,18,86,10.78,234.25
29572,1577,61,94,0.99,21.51
29573,1577,35,100,0.23,4.79
29574,1578,56,82,4.25,84.74
29575,1578,13,81,5.41,105.44
29576,1578,100,91,1.34,27.31
29577,1579,14,89,1.02,19.88
29578,1579,67,88,0.07,1.33
29579,1579,57,86,3.91,84.96
29580,1580,72,88,6.04,115.0
29581,1580,86,94,3.63,78.88
29582,1580,68,98,2.33,46.46
29583,1581,31,87,0.0,0.0
29584,1582,18,100,1.93,40.2
29585,1582,107,87,0.35,7.76
29586,1582,86,98,4.72,94.12
29587,1583,68,100,6.39,133.1
29588,1583,18,93,0.84,17.88
29589,1583,46,85,2.77,58.95
29590,1584,55,89,0.3,5.85
29591,1584,95,97,3.34,65.1
29592,1584,24,94,2.36,51.28
29593,1585,53,99,1.63,33.22
29594,1585,12,94,6.5,141.24
29595,1585,30,82,0.87,17.35
29596,1586,52,92,4.12,85.82
29597,1586,64,92,2.29,47.7
29598,1586,83,89,2.59,50.48
29599,1587,7,98,5.57,111.07
29600,1587,117,98,5.8,115.65
29601,1587,26,90,1.63,32.5
29602,1588,84,96,4.07,77.49
29603,1588,91,83,2.43,49.52
29604,1588,107,90,7.5,149.55
29605,1589,21,99,1.65,33.63
29606,1589,19,94,5.77,125.38
29607,1589,30,96,0.58,11.04
29608,1590,1,92,1.86,38.74
29609,1590,5,93,1.91,40.64
29610,1590,94,82,8.23,164.11
29611,1591,20,83,0.49,9.99
29612,1591,53,94,2.87,62.37
29613,1591,110,90,2.64,52.64
29614,1592,82,93,0.57,12.13
29615,1592,75,82,3.99,79.56
29616,1592,10,94,5.44,118.21
29617,1593,78,90,0.05,1.0
29618,1593,73,82,0.54,10.77
29619,1593,1,83,2.41,49.12
29620,1594,77,82,2.89,57.63
29621,1594,56,84,0.57,11.87
29622,1594,46,93,0.54,11.49
29623,1595,112,99,0.57,11.62
29624,1595,40,91,9.89,201.56
29625,1595,40,91,0.54,11.01
29626,1596,5,88,5.24,99.77
29627,1596,13,82,0.03,0.6
29628,1596,114,96,3.73,71.02
29629,1597,112,97,0.36,7.02
29630,1597,110,89,6.63,129.22
29631,1597,17,93,4.01,85.33
29632,1598,94,96,3.25,61.88
29633,1598,111,90,1.29,25.72
29634,1598,103,86,6.46,140.38
29635,1599,117,81,0.02,0.39
29636,1599,24,91,1.91,38.93
29637,1599,44,85,5.07,107.89
29638,1600,74,98,4.17,83.15
29639,1600,120,97,0.47,9.16
29640,1600,88,95,1.36,30.16
29641,1601,8,87,4.8,106.46
29642,1601,100,96,12.88,245.24
29643,1601,21,87,0.32,7.1
29644,1602,53,84,4.99,103.94
29645,1602,48,93,1.82,38.73
29646,1602,73,93,0.19,4.04
29647,1603,6,84,0.27,5.62
29648,1603,8,95,6.32,140.18
29649,1603,87,98,0.41,8.18
29650,1604,97,93,2.91,61.92
29651,1604,111,83,0.24,4.89
29652,1604,105,84,2.85,59.37
29653,1605,12,96,4.66,88.73
29654,1605,86,87,0.53,11.76
29655,1605,1,89,3.81,74.26
29656,1606,46,85,1.86,39.58
29657,1606,3,82,2.34,46.66
29658,1606,35,94,2.8,60.84
29659,1607,19,86,1.06,23.03
29660,1607,54,95,2.11,46.8
29661,1607,32,89,2.83,55.16
29662,1608,107,90,0.48,9.57
29663,1608,83,99,3.13,63.79
29664,1608,98,90,3.39,67.6
29665,1609,44,94,0.48,10.43
29666,1609,118,85,0.17,3.62
29667,1609,87,94,6.35,137.99
29668,1610,8,92,5.29,110.19
29669,1610,25,91,1.93,39.33
29670,1610,64,90,1.78,35.49
29671,1611,87,96,5.07,96.53
29672,1611,11,89,4.11,80.1
29673,1611,53,83,0.82,16.71
29674,1612,21,81,5.18,100.96
29675,1612,48,97,2.74,53.4
29676,1612,113,99,1.08,22.01
29677,1613,25,92,5.45,113.52
29678,1613,69,98,0.57,11.37
29679,1613,44,96,2.98,56.74
29680,1614,77,92,2.31,48.12
29681,1614,64,98,0.53,10.57
29682,1614,73,91,5.16,105.16
29683,1615,8,86,0.21,4.56
29684,1615,93,89,1.32,25.73
29685,1615,87,83,1.47,29.96
29686,1616,113,92,0.64,13.33
29687,1616,21,91,0.1,2.04
29688,1616,95,97,6.26,122.01
29689,1617,98,86,0.03,0.65
29690,1617,7,88,6.1,116.14
29691,1617,52,84,9.87,205.59
29692,1618,94,89,3.89,75.82
29693,1618,3,88,4.16,79.21
29694,1618,81,88,2.95,56.17
29695,1619,78,85,0.93,19.79
29696,1619,59,96,4.15,79.02
29697,1619,38,89,0.92,17.93
29698,1620,30,90,1.22,24.33
29699,1620,100,88,4.02,76.54
29700,1620,76,85,5.76,122.57
29701,1621,45,90,0.23,4.59
29702,1621,68,95,0.26,5.77
29703,1621,118,94,6.51,141.46
29704,1622,89,96,9.67,184.12
29705,1622,113,90,4.57,91.13
29706,1622,38,82,2.76,55.03
29707,1623,59,96,1.39,26.47
29708,1623,34,85,0.97,20.64
29709,1623,93,93,0.64,13.62
29710,1624,117,89,0.34,6.63
29711,1624,62,100,0.19,3.96
29712,1624,101,85,0.47,10.0
29713,1625,28,97,2.52,49.11
29714,1625,14,90,3.09,61.61
29715,1625,102,99,5.39,109.85
29716,1626,53,81,0.93,18.13
29717,1626,81,95,8.27,183.43
29718,1626,3,83,0.8,16.3
29719,1627,77,82,1.22,24.33
29720,1627,57,99,2.55,51.97
29721,1627,38,98,1.23,24.53
29722,1628,23,90,1.5,29.91
29723,1628,66,100,2.16,44.99
29724,1628,75,86,6.34,137.77
29725,1629,32,99,2.57,52.38
29726,1629,49,83,0.55,11.21
29727,1629,17,89,0.88,17.15
29728,1630,17,84,0.02,0.42
29729,1630,17,97,3.26,63.54
29730,1630,46,94,4.72,102.57
29731,1631,45,97,2.3,44.83
29732,1631,61,100,3.77,78.53
29733,1631,118,82,1.93,38.48
29734,1632,37,86,0.53,11.52
29735,1632,76,97,3.03,59.05
29736,1632,1,83,1.44,29.35
29737,1633,83,91,0.67,13.65
29738,1633,61,92,0.83,17.29
29739,1633,74,99,1.5,30.57
29740,1634,12,99,4.22,86.0
29741,1634,99,92,0.76,15.83
29742,1634,96,97,2.02,39.37
29743,1635,30,89,5.22,101.74
29744,1635,87,89,1.08,21.05
29745,1635,115,92,3.7,77.07
29746,1636,45,93,6.28,133.64
29747,1636,84,84,4.11,85.61
29748,1636,99,85,1.61,34.26
29749,1637,37,88,1.11,21.13
29750,1637,118,87,3.16,70.09
29751,1637,36,89,1.73,33.72
29752,1638,92,82,4.71,93.92
29753,1638,89,95,4.2,93.16
29754,1638,66,81,1.09,21.24
29755,1639,54,81,6.9,134.48
29756,1639,10,87,3.88,86.06
29757,1639,76,88,2.22,42.27
29758,1640,79,91,1.32,26.9
29759,1640,31,90,5.58,111.27
29760,1640,120,91,1.1,22.42
29761,1641,70,95,3.34,74.08
29762,1641,110,89,4.28,83.42
29763,1641,80,91,2.38,48.5
29764,1642,96,81,2.08,40.54
29765,1642,27,96,0.42,8.0
29766,1642,20,84,4.5,93.73
29767,1643,21,97,3.54,68.99
29768,1643,82,83,12.61,256.99
29769,1643,102,84,1.85,38.54
29770,1644,24,83,5.6,114.13
29771,1644,40,93,0.88,18.73
29772,1644,13,85,2.52,53.63
29773,1645,11,97,1.96,38.2
29774,1645,33,91,1.68,34.24
29775,1645,99,89,2.36,46.0
29776,1646,71,96,0.41,7.81
29777,1646,75,97,4.39,85.56
29778,1646,99,87,1.2,26.62
29779,1647,82,95,3.3,73.19
29780,1647,7,95,6.73,149.27
29781,1647,8,96,4.97,94.63
29782,1648,110,92,1.65,34.37
29783,1648,57,81,6.23,121.42
29784,1648,80,81,6.12,119.28
29785,1649,83,92,1.81,37.7
29786,1649,82,81,1.44,28.07
29787,1649,120,93,6.75,143.64
29788,1650,50,85,8.73,185.77
29789,1650,24,87,1.52,33.71
29790,1650,52,95,1.75,38.82
29791,1651,120,86,1.18,25.64
29792,1651,92,89,2.01,39.17
29793,1651,17,87,5.81,128.87
29794,1652,43,94,7.07,153.63
29795,1652,20,95,0.53,11.76
29796,1652,99,81,5.4,105.25
29797,1653,78,96,8.58,163.36
29798,1653,7,97,0.85,16.57
29799,1653,95,89,1.57,30.6
29800,1654,6,96,0.24,4.57
29801,1654,66,96,0.32,6.09
29802,1654,102,100,4.44,92.49
29803,1655,57,88,2.36,44.93
29804,1655,119,100,2.41,50.2
29805,1655,64,97,3.23,62.95
29806,1656,85,96,2.62,49.88
29807,1656,21,91,0.07,1.43
29808,1656,80,87,1.31,29.06
29809,1657,80,99,0.47,9.58
29810,1657,107,94,2.13,46.28
29811,1657,50,87,5.4,119.77
29812,1658,104,99,7.71,157.13
29813,1658,104,84,2.49,51.87
29814,1658,39,97,2.8,54.57
29815,1659,36,92,12.86,267.87
29816,1659,14,89,1.42,27.68
29817,1659,70,99,2.72,55.43
29818,1660,65,88,4.29,81.68
29819,1660,58,92,8.25,171.85
29820,1660,20,99,1.46,29.75
29821,1661,22,97,0.87,16.96
29822,1661,104,93,0.89,18.94
29823,1661,96,85,0.24,5.11
29824,1662,3,100,1.97,41.04
29825,1662,54,84,2.14,44.58
29826,1662,14,92,2.89,60.2
29827,1663,78,91,1.2,24.46
29828,1663,41,99,1.17,23.84
29829,1663,62,86,1.63,35.42
29830,1664,58,90,8.92,177.86
29831,1664,107,98,3.13,62.41
29832,1664,13,96,2.95,56.17
29833,1665,83,92,0.81,16.87
29834,1665,95,91,2.05,41.78
29835,1665,25,88,1.14,21.71
29836,1666,10,87,1.75,38.82
29837,1666,74,95,1.17,25.95
29838,1666,10,88,4.08,77.68
29839,1667,83,87,0.17,3.77
29840,1667,105,90,1.91,38.09
29841,1667,43,96,1.92,36.56
29842,1668,113,93,2.02,42.99
29843,1668,79,83,2.28,46.47
29844,1668,96,94,6.7,145.59
29845,1669,110,84,0.64,13.33
29846,1669,49,95,3.97,88.05
29847,1669,81,92,4.39,91.44
29848,1670,19,82,2.11,42.07
29849,1670,103,84,2.98,62.07
29850,1670,103,81,1.91,37.23
29851,1671,101,81,1.5,29.24
29852,1671,22,82,6.84,136.39
29853,1671,68,96,0.66,12.57
29854,1672,40,94,0.57,12.39
29855,1672,99,100,1.16,24.16
29856,1672,46,99,3.27,66.64
29857,1673,86,97,0.59,11.5
29858,1673,8,95,6.89,152.82
29859,1673,45,81,1.52,29.62
29860,1674,82,84,8.15,169.76
29861,1674,42,85,1.23,26.17
29862,1674,66,88,1.62,30.84
29863,1675,112,82,0.53,10.57
29864,1675,25,94,2.6,56.5
29865,1675,79,84,5.87,122.27
29866,1676,43,81,7.25,141.3
29867,1676,114,87,1.22,27.06
29868,1676,107,96,2.53,48.17
29869,1677,77,93,1.71,36.39
29870,1677,22,87,0.15,3.33
29871,1677,60,98,2.14,42.67
29872,1678,117,99,0.13,2.65
29873,1678,91,86,4.16,90.4
29874,1678,37,96,2.71,51.6
29875,1679,100,93,2.06,43.84
29876,1679,23,86,4.43,96.26
29877,1679,117,93,0.51,10.85
29878,1680,87,97,3.38,65.88
29879,1680,61,100,4.82,100.4
29880,1680,25,91,4.8,97.82
29881,1681,10,83,3.16,64.4
29882,1681,21,92,2.89,60.2
29883,1681,98,89,6.95,135.46
29884,1682,69,87,2.14,47.47
29885,1682,18,96,1.58,30.08
29886,1682,57,81,0.28,5.46
29887,1683,58,91,5.56,113.31
29888,1683,25,100,9.33,194.34
29889,1683,40,84,1.11,23.12
29890,1684,33,90,4.25,84.74
29891,1684,35,100,0.75,15.62
29892,1684,76,84,1.0,20.83
29893,1685,49,99,1.19,24.25
29894,1685,41,89,3.81,74.26
29895,1685,98,99,10.0,203.8
29896,1686,23,93,5.76,122.57
29897,1686,86,89,1.01,19.68
29898,1686,71,87,2.23,49.46
29899,1687,1,89,4.2,81.86
29900,1687,120,99,4.44,90.49
29901,1687,99,85,4.36,92.78
29902,1688,58,96,0.12,2.28
29903,1688,109,83,2.17,44.22
29904,1688,58,92,3.71,77.28
29905,1689,86,88,0.81,15.42
29906,1689,68,94,1.43,31.07
29907,1689,1,91,2.76,56.25
29908,1690,8,95,1.5,33.27
29909,1690,87,91,1.64,33.42
29910,1690,115,84,1.86,38.74
29911,1691,20,98,0.3,5.98
29912,1691,12,92,0.87,18.12
29913,1691,102,84,1.83,38.12
29914,1692,25,81,0.68,13.25
29915,1692,84,83,4.43,90.28
29916,1692,56,98,1.89,37.69
29917,1693,17,95,1.08,23.95
29918,1693,62,81,1.91,37.23
29919,1693,75,92,1.01,21.04
29920,1694,36,84,1.52,31.66
29921,1694,107,89,0.55,10.72
29922,1694,54,92,1.93,40.2
29923,1695,117,94,0.72,15.65
29924,1695,80,83,1.1,22.42
29925,1695,104,94,6.18,134.29
29926,1696,94,93,0.68,14.47
29927,1696,88,95,5.69,126.2
29928,1696,102,93,0.63,13.41
29929,1697,12,81,1.32,25.73
29930,1697,7,91,0.66,13.45
29931,1697,31,89,2.02,39.37
29932,1698,1,89,8.99,175.22
29933,1698,1,83,0.35,7.13
29934,1698,51,86,0.66,14.34
29935,1699,44,92,3.01,62.7
29936,1699,49,95,2.39,53.01
29937,1699,60,90,0.6,11.96
29938,1700,54,92,0.95,19.79
29939,1700,47,93,5.7,121.3
29940,1700,113,95,0.35,7.76
29941,1701,93,87,3.94,87.39
29942,1701,76,85,3.13,66.61
29943,1701,62,96,2.93,55.79
29944,1702,11,90,0.13,2.59
29945,1702,44,82,0.4,7.98
29946,1702,56,81,6.47,126.1
29947,1703,42,97,11.19,218.09
29948,1703,3,100,0.9,18.75
29949,1703,31,85,0.91,19.36
29950,1704,7,88,0.38,7.24
29951,1704,101,100,2.92,60.82
29952,1704,115,90,2.7,53.84
29953,1705,98,94,0.29,6.3
29954,1705,16,86,1.72,37.38
29955,1705,90,90,2.99,59.62
29956,1706,82,96,2.33,44.36
29957,1706,111,81,3.85,75.04
29958,1706,108,94,5.82,126.47
29959,1707,108,84,2.01,41.87
29960,1707,107,93,1.66,35.32
29961,1707,29,91,3.33,67.87
29962,1708,29,95,8.49,188.31
29963,1708,42,81,1.81,35.28
29964,1708,100,87,0.7,15.53
29965,1709,22,90,4.83,96.31
29966,1709,77,98,0.68,13.56
29967,1709,63,81,7.49,145.98
29968,1710,9,97,0.04,0.78
29969,1710,20,94,4.41,95.83
29970,1710,26,99,1.55,31.59
29971,1711,120,82,2.63,52.44
29972,1711,103,99,0.9,18.34
29973,1711,15,93,8.47,180.24
29974,1712,112,92,0.84,17.5
29975,1712,62,82,0.99,19.74
29976,1712,110,84,0.17,3.54
29977,1713,56,82,8.67,172.88
29978,1713,16,93,1.87,39.79
29979,1713,78,93,3.46,73.63
29980,1714,29,82,4.03,80.36
29981,1714,109,94,7.19,156.24
29982,1714,8,95,3.78,83.84
29983,1715,74,91,4.3,87.63
29984,1715,35,82,6.46,128.81
29985,1715,16,84,7.24,150.81
29986,1716,85,95,2.57,57.0
29987,1716,82,99,1.45,29.55
29988,1716,57,96,0.98,18.66
29989,1717,56,100,1.55,32.29
29990,1717,14,87,2.28,50.57
29991,1717,74,100,3.17,66.03
29992,1718,53,90,3.8,75.77
29993,1718,5,95,0.48,10.65
29994,1718,120,99,1.72,35.05
29995,1719,50,100,2.32,48.33
29996,1719,71,82,0.76,15.15
29997,1719,35,95,2.92,64.77
29998,1720,54,100,8.03,167.26
29999,1720,111,83,0.31,6.32
30000,1720,20,85,1.66,35.32
30001,1721,111,100,0.23,4.79
30002,1721,29,97,1.65,32.16
30003,1721,66,81,4.12,80.3
30004,1722,70,96,4.88,92.92
30005,1722,40,97,3.48,67.83
30006,1722,58,96,1.64,31.23
30007,1723,70,99,7.49,152.65
30008,1723,117,97,1.13,22.02
30009,1723,20,97,4.38,85.37
30010,1724,100,89,1.42,27.68
30011,1724,59,87,5.06,112.23
30012,1724,80,92,3.52,73.32
30013,1725,68,93,3.8,80.86
30014,1725,69,93,0.4,8.51
30015,1725,23,94,1.8,39.11
30016,1726,33,95,3.55,78.74
30017,1726,24,97,3.59,69.97
30018,1726,2,88,1.86,35.41
30019,1727,73,82,0.11,2.19
30020,1727,9,95,3.01,66.76
30021,1727,33,91,3.88,79.07
30022,1728,105,96,5.45,103.77
30023,1728,76,91,5.24,106.79
30024,1728,3,92,0.31,6.46
30025,1729,104,84,7.22,150.39
30026,1729,110,87,0.49,10.87
30027,1729,50,87,1.29,28.61
30028,1730,110,95,0.74,16.41
30029,1730,94,85,6.02,128.11
30030,1730,9,83,4.24,86.41
30031,1731,49,91,0.73,14.88
30032,1731,98,95,1.92,42.59
30033,1731,9,97,0.35,6.82
30034,1732,3,89,1.57,30.6
30035,1732,21,98,1.54,30.71
30036,1732,24,98,0.89,17.75
30037,1733,97,90,5.29,105.48
30038,1733,40,93,2.88,61.29
30039,1733,83,100,0.83,17.29
30040,1734,83,84,3.85,80.2
30041,1734,58,88,0.25,4.76
30042,1734,54,83,5.9,120.24
30043,1735,8,91,2.3,46.87
30044,1735,36,99,1.0,20.38
30045,1735,85,86,3.7,80.4
30046,1736,85,87,1.72,38.15
30047,1736,48,84,1.23,25.62
30048,1736,53,99,9.05,184.44
30049,1737,61,88,2.83,53.88
30050,1737,11,98,4.71,93.92
30051,1737,16,88,4.46,84.92
30052,1738,9,100,2.19,45.62
30053,1738,14,92,1.95,40.62
30054,1738,94,97,2.86,55.74
30055,1739,91,83,1.74,35.46
30056,1739,49,88,1.27,24.18
30057,1739,103,99,0.99,20.18
30058,1740,4,81,3.0,58.47
30059,1740,116,89,3.48,67.83
30060,1740,77,95,1.52,33.71
30061,1741,39,82,1.19,23.73
30062,1741,94,94,6.22,135.16
30063,1741,37,90,10.59,211.16
30064,1742,34,100,2.33,48.53
30065,1742,99,82,3.64,72.58
30066,1742,88,92,12.03,250.58
30067,1743,9,98,5.49,109.47
30068,1743,13,91,6.0,122.28
30069,1743,98,100,1.51,31.45
30070,1744,79,88,6.1,116.14
30071,1744,117,89,7.23,140.91
30072,1744,64,85,1.67,35.54
30073,1745,73,98,1.41,28.12
30074,1745,111,83,0.27,5.5
30075,1745,80,83,4.32,88.04
30076,1746,56,86,3.83,83.23
30077,1746,77,98,3.11,62.01
30078,1746,3,82,1.06,21.14
30079,1747,65,100,0.49,10.21
30080,1747,87,94,0.5,10.86
30081,1747,82,82,8.01,159.72
30082,1748,106,94,7.79,169.28
30083,1748,10,97,0.07,1.36
30084,1748,40,90,4.14,82.55
30085,1749,55,83,0.91,18.55
30086,1749,112,94,0.34,7.39
30087,1749,13,93,3.75,79.8
30088,1750,62,84,0.41,8.54
30089,1750,88,95,1.7,37.71
30090,1750,107,85,2.89,61.5
30091,1751,36,100,1.18,24.58
30092,1751,1,86,5.56,120.82
30093,1751,114,94,2.26,49.11
30094,1752,7,96,3.84,73.11
30095,1752,4,98,1.13,22.53
30096,1752,95,91,0.03,0.61
30097,1753,96,97,1.18,23.0
30098,1753,71,92,7.35,153.1
30099,1753,36,85,0.47,10.0
30100,1754,33,81,4.47,87.12
30101,1754,83,100,0.16,3.33
30102,1754,63,96,0.37,7.04
30103,1755,90,99,0.62,12.64
30104,1755,90,91,2.13,43.41
30105,1755,23,96,5.25,99.96
30106,1756,1,90,1.05,20.94
30107,1756,30,82,5.97,119.04
30108,1756,26,82,1.98,39.48
30109,1757,47,83,1.92,39.13
30110,1757,96,83,4.75,96.8
30111,1757,111,97,0.33,6.43
30112,1758,12,94,8.52,185.14
30113,1758,45,95,1.59,35.27
30114,1758,72,99,1.89,38.52
30115,1759,56,100,3.12,64.99
30116,1759,99,86,7.93,172.32
30117,1759,88,85,2.95,62.78
30118,1760,79,90,4.41,87.94
30119,1760,82,90,6.32,126.02
30120,1760,54,95,1.27,28.17
30121,1761,83,89,6.35,123.76
30122,1761,79,84,1.96,40.83
30123,1761,76,89,0.69,13.45
30124,1762,111,92,2.21,46.03
30125,1762,120,97,1.45,28.26
30126,1762,24,87,1.34,29.72
30127,1763,10,92,1.42,29.58
30128,1763,74,100,0.86,17.91
30129,1763,11,82,4.72,94.12
30130,1764,18,81,2.6,50.67
30131,1764,30,93,3.14,66.82
30132,1764,34,87,1.26,27.95
30133,1765,107,100,3.59,74.78
30134,1765,19,85,0.34,7.24
30135,1765,118,95,2.07,45.91
30136,1766,90,96,1.81,34.46
30137,1766,8,96,4.2,79.97
30138,1766,42,98,2.19,43.67
30139,1767,40,99,0.61,12.43
30140,1767,55,86,0.86,18.69
30141,1767,23,97,0.53,10.33
30142,1768,79,88,0.45,8.57
30143,1768,95,92,0.74,15.41
30144,1768,34,92,5.81,121.02
30145,1769,89,87,2.06,45.69
30146,1769,33,89,10.15,197.82
30147,1769,101,98,1.79,35.69
30148,1770,12,86,3.61,78.45
30149,1770,67,88,3.1,59.02
30150,1770,16,81,1.29,25.14
30151,1771,41,84,0.05,1.04
30152,1771,62,91,2.61,53.19
30153,1771,78,93,12.34,262.6
30154,1772,100,89,3.76,73.28
30155,1772,87,84,0.36,7.5
30156,1772,112,92,0.88,18.33
30157,1773,27,84,2.78,57.91
30158,1773,70,100,1.33,27.7
30159,1773,48,92,2.89,60.2
30160,1774,21,88,2.88,54.84
30161,1774,61,87,3.91,86.72
30162,1774,2,92,0.21,4.37
30163,1775,98,97,0.74,14.42
30164,1775,79,87,0.41,9.09
30165,1775,32,96,12.85,244.66
30166,1776,60,84,8.8,183.3
30167,1776,115,91,0.91,18.55
30168,1776,105,86,5.29,114.95
30169,1777,20,91,2.28,46.47
30170,1777,19,88,8.73,166.22
30171,1777,31,89,6.99,136.24
30172,1778,90,89,2.92,56.91
30173,1778,13,85,0.06,1.28
30174,1778,73,87,6.02,133.52
30175,1779,103,92,0.56,11.66
30176,1779,102,96,2.29,43.6
30177,1779,114,99,0.15,3.06
30178,1780,42,94,0.55,11.95
30179,1780,22,94,0.06,1.3
30180,1780,1,98,5.39,107.48
30181,1781,26,96,3.58,68.16
30182,1781,48,88,0.19,3.62
30183,1781,2,81,1.23,23.97
30184,1782,91,94,5.91,128.42
30185,1782,110,89,0.33,6.43
30186,1782,99,91,0.76,15.49
30187,1783,93,91,1.23,25.07
30188,1783,6,97,4.11,80.1
30189,1783,101,90,0.66,13.16
30190,1784,22,97,3.45,67.24
30191,1784,115,100,0.26,5.42
30192,1784,6,90,0.29,5.78
30193,1785,110,96,0.42,8.0
30194,1785,21,98,3.68,73.38
30195,1785,49,97,0.9,17.54
30196,1786,47,86,5.14,111.69
30197,1786,67,92,1.31,27.29
30198,1786,96,95,2.55,56.56
30199,1787,74,86,7.31,158.85
30200,1787,112,87,5.06,112.23
30201,1787,3,95,0.63,13.97
30202,1788,113,94,5.09,110.61
30203,1788,81,86,5.39,117.12
30204,1788,112,92,0.52,10.83
30205,1789,60,97,2.41,46.97
30206,1789,49,87,1.16,25.73
30207,1789,68,81,2.43,47.36
30208,1790,48,82,12.47,248.65
30209,1790,69,92,1.43,29.79
30210,1790,106,85,1.1,23.41
30211,1791,54,85,0.13,2.77
30212,1791,97,85,1.29,27.45
30213,1791,120,87,0.58,12.86
30214,1792,53,83,0.36,7.34
30215,1792,48,95,9.26,205.39
30216,1792,9,81,5.38,104.86
30217,1793,48,83,1.43,29.14
30218,1793,109,87,0.87,19.3
30219,1793,82,85,4.7,100.02
30220,1794,96,95,0.32,7.1
30221,1794,100,81,1.14,22.22
30222,1794,107,87,1.54,34.16
30223,1795,99,90,3.56,70.99
30224,1795,107,84,1.07,22.29
30225,1795,120,90,2.37,47.26
30226,1796,62,95,0.68,15.08
30227,1796,97,91,1.07,21.81
